category_tree,product_sku,product_name,old_price,current_price,image_list,product_detail,sizes,colorlist
Home > Shop > LEATHER GOODS > Wallets > LW18 – Leather Wallet,LW18,LW18 – Leather Wallet,"1,490.00",745.00,"https://www.swissmilitaryindia.com/wp-content/uploads/2021/01/LW18.1-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/01/LW18.2-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/01/LW18.3-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/01/LW18.4-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/01/LW18.5-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/01/LW18.6-150x171.jpg","{'EAN ': '8906062351307', 'Colour :': ' Brown', 'Size :': ' 11.5 x 9 cm (Approx)', 'Weight (In Kgs.) :': ' 0.2 Kg (Approx.)', 'Material :': ' Genuine Leather', 'Gender :': ' Unisex'}",,
Home > Shop > MISC. ACCESSORIES > Car Accessories > UAM16 – Car Extention USB Charger,UAM16,UAM16 – Car Extention USB Charger,"1,390.00",779.00,"https://www.swissmilitaryindia.com/wp-content/uploads/2021/01/UAM16.2-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/01/UAM16.1-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/01/UAM16.3-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/01/UAM16.4-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/01/UAM16.5-150x171.jpg","{'EAN ': '8905012000395', 'Colour :': ' Black', 'Size :': ' L:9 x W:6 x H:5 cm (Approx.)', 'Weight (In Kgs.) :': ' 0.33 Kg (Approx.)', 'Gender :': ' Unisex'}",,
Home > Shop > MISC. ACCESSORIES > Car Accessories > TOR3 – Flexible Telescopic Magnet Torch,TOR3,TOR3 – Flexible Telescopic Magnet Torch,990.00,436.00,"https://www.swissmilitaryindia.com/wp-content/uploads/2021/01/TOR3.10-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/01/TOR3.13-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/02/TOR3-TOR5-3rd-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/01/TOR3.12-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/01/TOR3.10-1-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/01/TOR3.11-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/01/TOR3.14-150x171.jpg","{'EAN ': '8906062354223', 'Colour :': ' Silver', 'Size :': ' L:16 x W:2 x H:2 cm (Approx)', 'Weight (In Kgs.) :': ' 0.25 Kg (Approx.)', 'Gender :': ' Unisex'}",,
Home > Shop > MISC. ACCESSORIES > Car Accessories > CIV1- Ultra Portable Car Power inverter with Oxygen Bar,CIV1,CIV1- Ultra Portable Car Power inverter with Oxygen Bar,"2,690.00","2,018.00","https://www.swissmilitaryindia.com/wp-content/uploads/2021/01/CIV1.10-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/01/CIV1.6-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/01/CIV1-1-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/01/CIV1.4-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/01/CIV1.2-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/01/CIV1.5-150x171.jpg","{'EAN ': '8906062354698', 'Colour :': ' Black', 'Size :': ' L:6.5 x H:14.5 x W:6.5 cm (Approx)', 'Weight (In Kgs.) :': ' 0.37 Kg (Approx.)', 'Gender :': ' Unisex'}",,
Home > Shop > LEATHER GOODS > Belts > BLT6 – Genuine Leather Formal Belt,BLT6,BLT6 – Genuine Leather Formal Belt,"1,990.00",637.00,"https://www.swissmilitaryindia.com/wp-content/uploads/2021/01/BLT6.1-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/01/BLT6.2-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/01/BLT6.3-150x171.jpg","{'EAN ': '8906062350881', 'Colour :': ' Brown', 'Size :': ' One size fits all ( Length : 112 cm)', 'Weight (In Kgs.) :': ' 0.2 Kg (Approx.)', 'Material :': ' Genuine Leather', 'Gender :': ' Unisex'}",,
Home > Shop > LEATHER GOODS > Belts > BLT12 – Genuine Leather Formal Belt,BLT12,BLT12 – Genuine Leather Formal Belt,"1,990.00",498.00,"https://www.swissmilitaryindia.com/wp-content/uploads/2021/01/BLT12.1-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/01/BLT12-A-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/02/BLT12.3-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/02/BLT12.1-150x171.jpg","{'EAN ': '8906062354155', 'Colour :': ' Black', 'Size :': ' 42.5 x 46.5 cm (Approx)', 'Weight (In Kgs.) :': ' 0.2 Kg (Approx.)', 'Material :': ' Genuine Leather', 'Gender :': ' Unisex'}",,
Home > Shop > LEATHER GOODS > Wallets > LW41 – Leather Wallet,LW41,LW41 – Leather Wallet,"1,890.00",870.00,"https://www.swissmilitaryindia.com/wp-content/uploads/2021/03/LW41.1-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/03/LW41.3-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/03/LW41.4-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/03/LW41.5-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/03/LW41.2-150x171.jpg","{'EAN ': '8906062356616', 'Colour :': ' Brown', 'Size :': ' L: 11.5 x W: 9 cm (Approx.)', 'Weight (In Kgs.) :': ' 0.2 gm (Approx.)', 'Material :': ' Genuine Leather'}",,
Home > Shop > LEATHER GOODS > Wallets > PW2 – PU Leather Wallet,PW2,PW2 – PU Leather Wallet,840.00,404.00,"https://www.swissmilitaryindia.com/wp-content/uploads/2021/03/PW2.1-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/03/PW2.4-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/03/PW2.5-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/03/PW2.2-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/03/PW2.3-150x171.jpg","{'EAN ': '8906062356838', 'Colour :': ' Black', 'Size :': ' L: 10.5 x W: 7 cm (Approx)', 'Weight (In Kgs.) :': ' 0.2 Kg (Approx.)', 'Material :': ' PU Leather', 'Gender :': ' Unisex'}",,
Home > Shop > LEATHER GOODS > Wallets > PW1 – PU Leather Wallet,PW1,PW1 – PU Leather Wallet,990.00,476.00,"https://www.swissmilitaryindia.com/wp-content/uploads/2021/03/PW1.1-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/03/PW1.4-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/03/PW1.3-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/03/PW1.2-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/03/PW1.6-150x171.jpg","{'EAN ': '8906062356821', 'Colour :': ' Black', 'Size :': ' L: 11.5 x W: 9 cm (Approx)', 'Weight (In Kgs.) :': ' 0.2 Kg (Approx.)', 'Material :': ' PU Leather', 'Gender :': ' Unisex'}",,
Home > Shop > LEATHER GOODS > Wallets > LW35 – Leather Wallet,LW35,LW35 – Leather Wallet,"1,190.00",560.00,"https://www.swissmilitaryindia.com/wp-content/uploads/2021/03/LW35.1-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/03/LW35.5-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/03/LW35.4-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/03/LW35.2-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/03/LW35.3-150x171.jpg","{'EAN ': '8906062356258', 'Colour :': ' Black', 'Size :': ' L: 11 x W: 7 x H: 1.6 cm (Approx)', 'Weight (In Kgs.) :': ' 0.2 Kg (Approx.)', 'Material :': ' Genuine Leather', 'Gender :': ' Unisex'}",,
Home > Shop > LEATHER GOODS > Wallets > LW34 – Leather Wallet,LW34,LW34 – Leather Wallet,"1,490.00",671.00,"https://www.swissmilitaryindia.com/wp-content/uploads/2021/03/LW34.1-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/03/LW34.6-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/03/LW34.2-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/03/LW34.3-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/03/LW34.4-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/03/LW34.5-150x171.jpg","{'EAN ': '8906062356043', 'Colour :': ' Brown', 'Size :': ' L: 11.5 x W: 9 cm (Approx)', 'Weight (In Kgs.) :': ' 0.2 Kg (Approx.)', 'Material :': ' Genuine Leather', 'Gender :': ' Unisex'}",,
Home > Shop > LEATHER GOODS > Wallets > LW23 – Leather Wallet,LW23,LW23 – Leather Wallet,"1,840.00",847.00,"https://www.swissmilitaryindia.com/wp-content/uploads/2021/03/LW23.1-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/03/LW23.3-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/03/LW23.2-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/03/LW23.4-150x171.jpg","{'EAN ': '8906062351611', 'Colour :': ' Brown', 'Size :': ' L: 11.5 x W: 9.5 cm (Approx)', 'Weight (In Kgs.) :': ' 0.2 Kg (Approx.)', 'Material :': ' Genuine Leather', 'Gender :': ' Unisex'}",,
Home > Shop > LEATHER GOODS > Wallets > PW5 – PU Leather Wallet,PW5,PW5 – PU Leather Wallet,"1,490.00",716.00,"https://www.swissmilitaryindia.com/wp-content/uploads/2021/02/PW5.1-1-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/02/PW5.5-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/02/PW5.2-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/02/PW5.3-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/02/PW5.4-150x171.jpg","{'EAN ': '8906062356869', 'Colour :': ' BROWN', 'Size :': ' L: 12 x W: 10 cm (Approx)', 'Weight (In Kgs.) :': ' 0.1 Kg (Approx.)', 'Material :': ' PU Leather', 'Gender :': ' Unisex'}",,
Home > Shop > LEATHER GOODS > Wallets > PW4 – PU Leather Wallet,PW4,PW4 – PU Leather Wallet,"1,490.00",716.00,"https://www.swissmilitaryindia.com/wp-content/uploads/2021/02/PW4.1-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/02/PW4.6-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/02/PW4.4-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/02/PW4.2-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/02/PW4.5-150x171.jpg","{'EAN ': '8906062356852', 'Colour :': ' BLACK', 'Size :': ' L: 12 x W: 10 cm (Approx)', 'Weight (In Kgs.) :': ' 0.1 Kg (Approx.)', 'Material :': ' PU Leather', 'Gender :': ' Unisex'}",,
Home > Shop > ELECTRONICS > Adapters & Chargers > MS01 – Mobile Handsfree Stand,MS01,MS01 – Mobile Handsfree Stand,790.00,395.00,"https://www.swissmilitaryindia.com/wp-content/uploads/2021/10/MS01.1-scaled-150x150.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/10/MS01.2-scaled-150x150.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/10/MS01.5-scaled-150x150.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/10/MS01.3-scaled-150x150.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/10/MS01.4-scaled-150x150.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/10/MS01.6-scaled-150x150.jpg","{'EAN ': '8905012009336', 'Colour :': ' Black', 'Size :': ' Max.: 34x11.5 (CM) | Min.: 25x11.5 (CM)', 'Weight (In Kgs.) :': ' 0.1 Kg (Approx.)', 'Material :': ' Aluminium alloy + silicone +ABS Black', 'Supports :': ' Hands free phone holder, Improve Sitting & Viewing posture'}",,
Home > Shop > ELECTRONICS > Adapters & Chargers > VOLTAIC3.4 – Double Thunderbolt Charger,VOLTAIC3.4,VOLTAIC3.4 – Double Thunderbolt Charger,790.00,526.00,"https://www.swissmilitaryindia.com/wp-content/uploads/2021/07/3.4-charger-150x172.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/07/3.4-2-150x150.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/07/3.4-3-150x150.jpg","{'EAN ': '8906134640292', 'Colour :': ' white', 'Brand Logo :': ' Printed', 'Material :': ' ABS + PC', 'Additional Features :': ' Safety Features: Inbuilt Surge / Short Circuit Protection, Single port current protection / Output Over-current protection to the charging device'}",,
Home > Shop > ELECTRONICS > Adapters & Chargers > UAM2 – Travel Charger,UAM2,UAM2 – Travel Charger,"1,790.00",447.00,"https://www.swissmilitaryindia.com/wp-content/uploads/2021/03/UAM2.3-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/03/UAM2.1-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/03/UAM2.4-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/03/UAM2.5-150x171.jpg","{'EAN ': '8906062350416', 'Colour :': ' Black', 'Size :': ' L: 8 x H: 6 x W: 4 cm (Approx)', 'Weight (In Kgs.) :': ' 0.2 Kg (Approx.)', 'Gender :': ' Unisex', 'Additional Features :': ' 3-Way Power source: AC wall outlet, car cigarette lighter and 2AA batteries, 180 degrees swivels plug.'}",,
Home > Shop > ELECTRONICS > Adapters & Chargers > UAM12 – Portable Timer Charger,UAM12,UAM12 – Portable Timer Charger,"1,090.00",785.00,"https://www.swissmilitaryindia.com/wp-content/uploads/2021/03/UAM12.2-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/03/UAM12.5-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/03/UAM12B-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/03/UAM12.4-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/03/UAM12.3-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/03/UAM12.2-150x171.jpg","{'EAN ': '8906062356289', 'Colour :': ' White', 'Weight (In Kgs.) :': ' 0.2 Kg (Approx.)', 'Gender :': ' Unisex', 'Additional Features :': ' 2 USB Port, Output: 12W.'}",,
Home > Shop > LEATHER GOODS > Wallets > PW3 – PU Leather Wallet,PW3,PW3 – PU Leather Wallet,990.00,446.00,"https://www.swissmilitaryindia.com/wp-content/uploads/2021/02/PW3.1--150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/02/PW3.3-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/02/PW3.4-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/02/PW3.2-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/02/PW3.5-150x171.jpg","{'EAN ': '8906062356845', 'Colour :': ' BROWN', 'Size :': ' L: 11.5 x W: 9 cm (Approx)', 'Weight (In Kgs.) :': ' 0.1 Kg (Approx.)', 'Material :': ' PU Leather', 'Gender :': ' Unisex'}",,
Home > Shop > LEATHER GOODS > Wallets > LW1 – Leather Wallet,LW1,LW1 – Leather Wallet,"1,490.00",686.00,"https://www.swissmilitaryindia.com/wp-content/uploads/2021/02/LW1.1-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/02/LW1.3-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/02/LW1.4-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/02/LW1.5-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2021/02/LW1.2-150x171.jpg","{'EAN ': '8906062350331', 'Colour :': ' Black', 'Size :': ' L: 11.5 x W: 9 cm (Approx)', 'Weight (In Kgs.) :': ' 0.2 Kg (Approx.)', 'Material :': ' Genuine Leather', 'Gender :': ' Unisex'}",,
Home > Shop > LEATHER GOODS > Wallets > LW29 – Leather Wallet,LW29,LW29 – Leather Wallet,"1,390.00",723.00,"https://www.swissmilitaryindia.com/wp-content/uploads/2017/06/LW29.10-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2017/06/lw29.7-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2017/06/LW29.3-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2017/06/LW29.1-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2017/06/LW29.2-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2017/06/LW29.4-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2017/06/LW29.5-150x171.jpg","{'EAN ': '8906062354179', 'Colour :': ' BLACK', 'Size :': ' L: 11.5 x W: 9 cm (Approx)', 'Weight (In Kgs.) :': ' 0.2 Kg (Approx.)', 'Material :': ' Genuine Leather', 'Gender :': ' Unisex'}",,
Home > Shop > ELECTRONICS > Cables > NYBWM – Swiss Military Micro Type Port to USB Port Data Cable,NYBWM,NYBWM – Swiss Military Micro Type Port to USB Port Data Cable,790.00,316.00,"https://www.swissmilitaryindia.com/wp-content/uploads/2022/02/NYBWM-1-150x150.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2022/02/NYBWM-2-150x150.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2022/02/NYBWM-3-150x150.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2022/02/NYBWM-5-150x150.jpg","{'Colour :': ' White & Black', 'Size :': ' 1 m', 'Weight (In Kgs.) :': ' 0.1 Kg (Approx.)', 'Supports :': ' All Micro Type port devices.', 'Additional Features :': ' Fast charging cable'}",,
Home > Shop > ELECTRONICS > Cables > FB01C – Swiss Military C Type Port to USB Port Data Cable,FB01C,FB01C – Swiss Military C Type Port to USB Port Data Cable,840.00,336.00,"https://www.swissmilitaryindia.com/wp-content/uploads/2022/02/FBO1C-2-150x150.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2022/02/FBO1C-3-150x150.jpg","{'EAN ': '8906134640032', 'Colour :': ' Red & Black', 'Size :': ' 1 m', 'Weight (In Kgs.) :': ' 0.1 Kg (Approx.)', 'Supports :': ' All C Type port devices.', 'Fabric :': ' Red Fabric', 'Additional Features :': ' Fast charging cable'}",,
Home > Shop > ELECTRONICS > Cables > FB01M – Swiss Military Micro Port to USB Port Data Cable,FB01M,FB01M – Swiss Military Micro Port to USB Port Data Cable,840.00,336.00,"https://www.swissmilitaryindia.com/wp-content/uploads/2022/02/FBO1M-1-150x150.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2022/02/FBO1M-3-150x150.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2022/02/FBO1M-2-150x150.jpg","{'EAN ': '8906134640032', 'Colour :': ' Red & Black', 'Size :': ' 1 m', 'Weight (In Kgs.) :': ' 0.1 Kg (Approx.)', 'Supports :': ' All Micro port devices.', 'Fabric :': ' Red Fabric', 'Additional Features :': ' Fast charging cable'}",,
Home > Shop > ELECTRONICS > Cables > TPBLM – Swiss Data Cable 1.2M TPE Black ltg (USB Port to Micro Usb),TPBLM,TPBLM – Swiss Data Cable 1.2M TPE Black ltg (USB Port to Micro Usb),790.00,316.00,"https://www.swissmilitaryindia.com/wp-content/uploads/2022/02/TPBLM-1-150x150.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2022/02/TPBLM-2-150x150.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2022/02/TPBLM-3-150x150.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2022/02/TPBLM-4-150x150.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2022/02/TPBLM-5-150x150.jpg","{'EAN ': '8906134640063', 'Colour :': ' Black & Red', 'Size :': ' \u200e15.2 x 10.2 x 3.3 cm; 42 Grams', 'Weight (In Kgs.) :': ' 0.03 Kg (Approx.)', 'Brand Logo :': ' '}",,
Home > Shop > ELECTRONICS > Cables > TPBLC – Swiss Data Cable 1.2M TPE Black ltg (USB Port to C Type),TPBLC,TPBLC – Swiss Data Cable 1.2M TPE Black ltg (USB Port to C Type),790.00,316.00,"https://www.swissmilitaryindia.com/wp-content/uploads/2022/02/TPBLC-2-150x150.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2022/02/TPBLC-3-150x150.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2022/02/TPBLC-4-150x150.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2022/02/TPBLC-5-150x150.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2022/02/TPBLC-6-150x150.jpg","{'EAN ': '8906134640070', 'Colour :': ' Black & Red', 'Size :': ' \u200e15.2 x 10.2 x 3.3 cm; 42 Grams', 'Weight (In Kgs.) :': ' 0.03 Kg (Approx.)', 'Brand Logo :': ' '}",,
Home > Shop > ELECTRONICS > Cables > TPBLL – Swiss Data Cable 1.2M TPE Black ltg (USB Port To Lightning Port),TPBLL,TPBLL – Swiss Data Cable 1.2M TPE Black ltg (USB Port To Lightning Port),840.00,336.00,"https://www.swissmilitaryindia.com/wp-content/uploads/2022/02/TPBLL-1-150x150.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2022/02/TPBLL-2-150x150.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2022/02/TPBLL-3-150x150.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2022/02/TPBLL-4-150x150.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2022/02/TPBLL-5-150x150.jpg","{'EAN ': '8906134640087', 'Colour :': ' Black & Red', 'Size :': ' \u200e15.2 x 10.2 x 3.3 cm; 42 Grams', 'Weight (In Kgs.) :': ' 0.03 Kg (Approx.)', 'Brand Logo :': ' '}",,
Home > Shop > ELECTRONICS > Earbuds & Headphones > PIN-NA-PODS – Ear Pods,PIN-NA-PODS,PIN-NA-PODS – Ear Pods,"2,990.00","1,540.00","https://www.swissmilitaryindia.com/wp-content/uploads/2022/04/pinna_1-150x171.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2022/04/pinna-2-150x150.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2022/04/pinna-3-150x150.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2022/04/pinna-4-150x150.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2022/04/pinna-5-150x150.jpg","{'EAN ': '8906134640391', 'Colour :': ' Black', 'Capacity :': ' 15H Play Time', 'Supports :': ' USB Charging Cable, Charging Case, User Manual', 'Compatibility :': ' Bluetooth'}",,
Home > Shop > ELECTRONICS > Earbuds & Headphones > BUMBLE-RED – Swiss Military Bumble Premium Bluetooth Neckband,BUMBLE-RED,BUMBLE-RED – Swiss Military Bumble Premium Bluetooth Neckband,"2,340.00","1,112.00","https://www.swissmilitaryindia.com/wp-content/uploads/2022/01/bumble-3-150x150.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2022/01/bumble-2-150x150.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2022/01/bumble-1-150x150.jpg","{'EAN ': '8906134640384', 'Colour :': ' Red & Black', 'Size :': ' 1 m', 'Supports :': ' All Lightning port devices.', 'Additional Features :': ' Fast charging cable'}",,
Home > Shop > ELECTRONICS > Earbuds & Headphones > BUMBLE-BROWN – Swiss Military Bumble Premium Bluetooth Neckband,BUMBLE-BROWN,BUMBLE-BROWN – Swiss Military Bumble Premium Bluetooth Neckband,"2,340.00","1,872.00","https://www.swissmilitaryindia.com/wp-content/uploads/2022/01/bumble-3-150x150.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2022/01/bumble-2-150x150.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2022/01/bumble-1-150x150.jpg","{'EAN ': '8906134640384', 'Colour :': ' Red & Black', 'Size :': ' 1 m', 'Supports :': ' All Lightning port devices.', 'Fabric :': ' Red Fabric', 'Additional Features :': ' Fast charging cable'}",,
Home > Shop > ELECTRONICS > Earbuds & Headphones > SAMBA20 – Swiss Neckband,SAMBA20,SAMBA20 – Swiss Neckband,"2,490.00","1,569.00","https://www.swissmilitaryindia.com/wp-content/uploads/2022/01/SAMBA-20-1-150x150.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2022/01/SAMBA-20-2-150x150.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2022/01/SAMBA-20-3-150x150.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2022/01/SAMBA-20-4-150x150.jpg","{'EAN ': '8906134640285', 'Colour :': ' Black', 'Capacity :': ' 9-10 Hours of Playtime.', 'Supports :': ' all android phones, laptop desktop and tablets', 'USB Port :': ' 2 USB Ports', 'Additional Features :': ' IPX5 water resistence.'}",,
Home > Shop > ELECTRONICS > Adapters & Chargers > FB01L – Swiss Military Lightning to USB Port Data Cable,FB01L,FB01L – Swiss Military Lightning to USB Port Data Cable,890.00,356.00,"https://www.swissmilitaryindia.com/wp-content/uploads/2022/01/FBO1L-1-150x150.jpeg,https://www.swissmilitaryindia.com/wp-content/uploads/2022/01/FBO1L-2-150x150.jpeg,https://www.swissmilitaryindia.com/wp-content/uploads/2022/01/FBO1L-3-150x150.jpeg","{'EAN ': '8906134640032 (FB01C)', 'Colour :': ' Red & Black', 'Size :': ' 1 m', 'Supports :': ' All Lightning port devices.', 'Fabric :': ' Red Fabric', 'Additional Features :': ' Fast charging cable'}",,
Home > Shop > ELECTRONICS > Adapters & Chargers > VOLTAIC-2.4 – Surge and Short Circuit Protection,VOLTAIC-2.4,VOLTAIC-2.4 – Surge and Short Circuit Protection,640.00,301.00,"https://www.swissmilitaryindia.com/wp-content/uploads/2022/01/2.4-1-150x150.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2022/01/2.4-2-150x150.jpg","{'EAN ': '8906134640476', 'Colour :': ' white', 'Fabric :': ' 2.4 AMP single port adapter', 'Additional Features :': ' Fast charge adapter'}",,
Home > Shop > ELECTRONICS > Adapters & Chargers > VOLTAIC-PD – Type C Port Adapter,VOLTAIC-PD,VOLTAIC-PD – Type C Port Adapter,990.00,594.00,"https://www.swissmilitaryindia.com/wp-content/uploads/2022/01/pd-2-150x150.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2022/01/pd-3-150x150.jpg,https://www.swissmilitaryindia.com/wp-content/uploads/2022/01/pd-1-150x150.jpg","{'EAN ': '8906134640346', 'Colour :': ' white', 'Supports :': ' Single Type C port adapter', 'Additional Features :': ' PD Fast charge adapter'}",,
